Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Unique Category,,Unique Month,Post Appeared,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,23-07-2020 07:56,photo,studying,positive,72,Jul,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,16-11-2020 04:02,photo,studying,positive,65,Nov,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,02-05-2021 07:12,photo,studying,negative,0,May,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,want,22-04-2021 06:54,photo,studying,positive,70,Apr,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,16-08-2020 13:42,photo,studying,negative,15,Aug,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,17-09-2020 22:12,photo,studying,positive,45,Sep,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,14-06-2021 21:41,photo,studying,negative,10,Jun,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,02-05-2021 13:38,photo,studying,negative,15,May,,,,,,,,
584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,30-09-2020 07:06,photo,studying,positive,70,Sep,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,07-08-2020 00:24,photo,technology,neutral,35,Aug,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,13-04-2021 16:27,photo,technology,neutral,35,Apr,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,12-03-2021 10:42,photo,technology,neutral,20,Mar,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,04-11-2020 10:10,photo,technology,positive,70,Nov,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,hate,19-01-2021 14:04,photo,technology,negative,5,Jan,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,27-09-2020 01:19,photo,technology,negative,0,Sep,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,24-09-2020 23:16,photo,technology,positive,60,Sep,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,02-06-2021 13:29,photo,technology,positive,60,Jun,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,01-11-2020 20:29,photo,technology,positive,70,Nov,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,03-04-2021 03:37,photo,technology,negative,0,Apr,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,adore,28-07-2020 00:12,photo,technology,positive,72,Jul,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,intrigued,05-04-2021 22:38,photo,technology,positive,45,Apr,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,17-08-2020 11:03,photo,technology,positive,70,Aug,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,12-03-2021 16:12,photo,technology,positive,70,Mar,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,21-02-2021 10:21,photo,technology,neutral,20,Feb,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,like,03-03-2021 08:38,photo,technology,positive,50,Mar,,,,,,,,
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,19-07-2020 08:07,photo,technology,positive,70,Jul,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,20-01-2021 10:50,video,animals,negative,5,Jan,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,12-08-2020 15:46,video,animals,positive,72,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,05-10-2020 12:58,video,animals,negative,5,Oct,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,05-06-2021 19:48,video,animals,positive,50,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,21-11-2020 06:15,video,animals,negative,10,Nov,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,30-01-2021 03:43,video,animals,positive,50,Jan,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,18-08-2020 04:04,video,animals,positive,30,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,19-08-2020 03:45,video,animals,positive,45,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,16-06-2021 10:33,video,animals,negative,5,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,30-06-2020 01:43,video,animals,positive,65,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,30-01-2021 04:23,video,animals,neutral,35,Jan,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,09-08-2020 15:37,video,animals,negative,15,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,11-08-2020 16:04,video,animals,positive,70,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,26-02-2021 19:55,video,animals,positive,72,Feb,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,27-02-2021 08:55,video,animals,neutral,20,Feb,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14-05-2021 16:32,video,animals,negative,12,May,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,17-08-2020 17:27,video,animals,positive,72,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14-12-2020 05:26,video,animals,negative,12,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,07-08-2020 13:13,video,animals,positive,65,Aug,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,30-03-2021 07:52,video,animals,positive,45,Mar,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,17-04-2021 11:31,video,animals,negative,15,Apr,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,09-12-2020 07:57,video,animals,neutral,20,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,19-11-2020 09:20,video,animals,positive,50,Nov,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,07-12-2020 22:44,video,animals,positive,75,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,23-12-2020 00:10,video,animals,positive,75,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,12-02-2021 14:03,video,animals,positive,70,Feb,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,22-01-2021 18:33,video,animals,neutral,20,Jan,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,20-12-2020 00:51,video,animals,positive,70,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,25-12-2020 03:59,video,animals,positive,70,Dec,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,10-11-2020 20:23,video,animals,positive,75,Nov,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,18-06-2020 17:24,video,animals,negative,10,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,10-04-2021 06:08,video,animals,positive,72,Apr,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,28-06-2020 09:21,video,animals,positive,30,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12-04-2021 22:25,video,animals,negative,12,Apr,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,17-04-2021 19:19,video,animals,neutral,20,Apr,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,13-07-2020 00:09,video,animals,negative,12,Jul,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,09-01-2021 10:38,video,animals,positive,75,Jan,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,15-06-2021 20:02,video,animals,negative,5,Jun,,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,22-09-2020 00:08,video,animals,positive,75,Sep,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,want,29-04-2021 09:40,photo,culture,positive,70,Apr,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,18-11-2020 03:00,photo,culture,positive,45,Nov,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,heart,12-10-2020 22:18,photo,culture,positive,60,Oct,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,02-08-2020 02:01,photo,culture,neutral,20,Aug,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,want,29-05-2021 20:09,photo,culture,positive,70,May,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,love,20-06-2020 19:33,photo,culture,positive,65,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,hate,07-06-2021 22:55,photo,culture,negative,5,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,hate,30-08-2020 10:26,photo,culture,negative,5,Aug,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,adore,27-11-2020 14:05,photo,culture,positive,72,Nov,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,13-01-2021 04:41,photo,culture,negative,10,Jan,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,like,18-09-2020 23:54,photo,culture,positive,50,Sep,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,scared,22-09-2020 06:01,photo,culture,negative,15,Sep,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,04-05-2021 10:47,photo,culture,negative,10,May,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,interested,18-08-2020 21:40,photo,culture,positive,30,Aug,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,27-06-2020 23:08,photo,culture,neutral,20,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,like,08-10-2020 11:40,photo,culture,positive,50,Oct,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,23-02-2021 21:31,photo,culture,negative,0,Feb,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,want,18-05-2021 05:54,photo,culture,positive,70,May,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,scared,27-01-2021 00:17,photo,culture,negative,15,Jan,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,cherish,12-09-2020 04:39,photo,culture,positive,70,Sep,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,want,04-06-2021 12:29,photo,culture,positive,70,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,04-07-2020 05:34,photo,culture,positive,45,Jul,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,04-06-2021 05:55,photo,culture,neutral,20,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,29-09-2020 23:53,photo,culture,negative,0,Sep,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,cherish,26-08-2020 06:54,photo,culture,positive,70,Aug,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,adore,06-03-2021 04:07,photo,culture,positive,72,Mar,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,10-02-2021 02:12,photo,culture,negative,0,Feb,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,super love,13-04-2021 17:14,photo,culture,positive,75,Apr,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,04-11-2020 23:03,photo,culture,neutral,20,Nov,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,hate,12-07-2020 00:43,photo,culture,negative,5,Jul,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,super love,03-06-2021 16:19,photo,culture,positive,75,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,love,17-12-2020 03:02,photo,culture,positive,65,Dec,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,adore,04-11-2020 16:18,photo,culture,positive,72,Nov,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,scared,17-10-2020 02:42,photo,culture,negative,15,Oct,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,17-01-2021 16:20,photo,culture,positive,45,Jan,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,love,09-12-2020 09:55,photo,culture,positive,65,Dec,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,like,29-01-2021 07:47,photo,culture,positive,50,Jan,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,08-06-2021 08:24,photo,culture,positive,45,Jun,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,adore,31-10-2020 01:32,photo,culture,positive,72,Oct,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,interested,26-02-2021 20:53,photo,culture,positive,30,Feb,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,heart,07-02-2021 18:47,photo,culture,positive,60,Feb,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,02-06-2021 17:40,video,dogs,negative,15,Jun,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,20-03-2021 05:25,video,dogs,negative,15,Mar,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,13-05-2021 07:15,video,dogs,negative,12,May,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,01-07-2020 12:23,video,dogs,negative,5,Jul,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,like,08-07-2020 18:53,video,dogs,positive,50,Jul,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,21-04-2021 22:03,video,dogs,negative,12,Apr,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,19-12-2020 15:20,video,dogs,neutral,20,Dec,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,13-02-2021 03:14,video,dogs,negative,5,Feb,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,want,19-03-2021 14:35,video,dogs,positive,70,Mar,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,peeking,29-10-2020 07:31,video,dogs,neutral,35,Oct,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,dislike,13-10-2020 00:03,video,dogs,negative,10,Oct,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,22-06-2020 08:26,video,dogs,neutral,20,Jun,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,24-06-2020 05:11,video,dogs,positive,30,Jun,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,09-03-2021 15:00,video,dogs,negative,15,Mar,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,03-06-2021 08:50,video,dogs,positive,30,Jun,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,08-06-2021 05:04,video,dogs,neutral,20,Jun,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,19-08-2020 07:25,video,dogs,positive,30,Aug,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,08-05-2021 22:21,video,dogs,positive,75,May,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,heart,05-01-2021 09:29,video,dogs,positive,60,Jan,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,06-06-2021 05:30,GIF,public speaking,positive,60,Jun,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,16-07-2020 10:29,GIF,public speaking,positive,30,Jul,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,07-11-2020 18:04,GIF,public speaking,positive,60,Nov,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,hate,30-09-2020 03:38,GIF,public speaking,negative,5,Sep,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,like,13-05-2021 06:25,GIF,public speaking,positive,50,May,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,11-04-2021 15:37,GIF,public speaking,positive,30,Apr,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,want,08-12-2020 16:08,GIF,public speaking,positive,70,Dec,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,06-03-2021 09:29,GIF,public speaking,negative,15,Mar,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,15-05-2021 17:00,GIF,public speaking,negative,15,May,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,15-09-2020 14:47,GIF,public speaking,positive,30,Sep,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,07-12-2020 00:29,GIF,public speaking,negative,10,Dec,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,adore,17-07-2020 12:22,GIF,public speaking,positive,72,Jul,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,11-06-2021 12:48,GIF,public speaking,negative,10,Jun,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,12-06-2021 23:26,GIF,public speaking,positive,30,Jun,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,26-07-2020 09:52,GIF,public speaking,positive,45,Jul,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,super love,14-11-2020 09:50,GIF,public speaking,positive,75,Nov,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,29-08-2020 06:56,GIF,public speaking,positive,45,Aug,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,cherish,02-06-2021 02:31,GIF,public speaking,positive,70,Jun,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,06-08-2020 12:00,GIF,public speaking,neutral,20,Aug,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,14-10-2020 09:16,GIF,public speaking,neutral,20,Oct,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,love,24-02-2021 06:03,GIF,public speaking,positive,65,Feb,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,worried,12-02-2021 10:16,GIF,public speaking,negative,12,Feb,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,like,21-03-2021 21:20,GIF,public speaking,positive,50,Mar,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,23-11-2020 07:01,GIF,public speaking,positive,45,Nov,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,22-01-2021 21:40,GIF,public speaking,positive,45,Jan,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,adore,07-05-2021 10:35,GIF,public speaking,positive,72,May,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,21-11-2020 00:40,GIF,public speaking,positive,30,Nov,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,hate,28-04-2021 09:27,GIF,public speaking,negative,5,Apr,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,31-01-2021 08:15,GIF,public speaking,positive,45,Jan,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,17-04-2021 03:44,GIF,public speaking,negative,10,Apr,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,24-03-2021 23:02,GIF,public speaking,positive,30,Mar,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,20-12-2020 13:14,GIF,public speaking,negative,10,Dec,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,worried,05-11-2020 03:58,GIF,public speaking,negative,12,Nov,,,,,,,,
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,21-09-2020 16:36,GIF,public speaking,negative,10,Sep,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,26-11-2020 15:12,photo,cooking,positive,50,Nov,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,19-09-2020 16:15,photo,cooking,positive,50,Sep,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,13-06-2021 11:47,photo,cooking,negative,12,Jun,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,scared,07-09-2020 17:41,photo,cooking,negative,15,Sep,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,13-01-2021 19:07,photo,cooking,positive,45,Jan,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,17-05-2021 06:49,photo,cooking,positive,75,May,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,31-05-2021 09:17,photo,cooking,positive,45,May,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,want,16-01-2021 18:01,photo,cooking,positive,70,Jan,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,adore,18-05-2021 13:19,photo,cooking,positive,72,May,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,03-07-2020 11:15,photo,cooking,positive,50,Jul,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,interested,29-06-2020 21:57,photo,cooking,positive,30,Jun,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,love,10-10-2020 14:26,photo,cooking,positive,65,Oct,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,hate,20-06-2020 14:12,photo,cooking,negative,5,Jun,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,disgust,03-11-2020 12:24,photo,cooking,negative,0,Nov,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,12-01-2021 11:01,photo,cooking,negative,12,Jan,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,26-02-2021 05:09,photo,cooking,positive,45,Feb,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,indifferent,09-03-2021 23:53,photo,cooking,neutral,20,Mar,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,28-01-2021 21:40,photo,cooking,positive,75,Jan,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,intrigued,18-09-2020 14:36,audio,tennis,positive,45,Sep,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,love,11-09-2020 07:19,audio,tennis,positive,65,Sep,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,heart,10-08-2020 04:18,audio,tennis,positive,60,Aug,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,09-03-2021 19:31,audio,tennis,positive,30,Mar,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,disgust,13-03-2021 03:40,audio,tennis,negative,0,Mar,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,21-06-2020 20:49,audio,tennis,positive,50,Jun,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,27-10-2020 07:07,audio,tennis,positive,30,Oct,,,,,,,,
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,16-03-2021 16:17,audio,tennis,positive,50,Mar,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,cherish,11-01-2021 10:12,audio,education,positive,70,Jan,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,07-05-2021 08:36,audio,education,positive,45,May,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,disgust,09-05-2021 01:24,audio,education,negative,0,May,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,dislike,01-10-2020 17:13,audio,education,negative,10,Oct,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,cherish,02-12-2020 12:21,audio,education,positive,70,Dec,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,want,23-03-2021 20:26,audio,education,positive,70,Mar,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,want,27-03-2021 00:01,audio,education,positive,70,Mar,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,30-07-2020 03:59,audio,education,positive,45,Jul,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,super love,10-10-2020 18:49,audio,education,positive,75,Oct,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,hate,26-12-2020 09:15,audio,education,negative,5,Dec,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,worried,28-07-2020 08:52,audio,education,negative,12,Jul,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,interested,29-03-2021 19:14,audio,education,positive,30,Mar,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,worried,15-09-2020 23:45,audio,education,negative,12,Sep,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,hate,25-05-2021 17:32,audio,education,negative,5,May,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,24-12-2020 04:07,audio,education,positive,45,Dec,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,14-05-2021 18:47,audio,education,positive,45,May,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,disgust,16-07-2020 13:45,audio,education,negative,0,Jul,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,adore,31-01-2021 10:22,audio,education,positive,72,Jan,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,like,13-08-2020 11:56,audio,education,positive,50,Aug,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,adore,16-06-2021 11:07,audio,education,positive,72,Jun,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,super love,05-04-2021 08:49,audio,education,positive,75,Apr,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,super love,08-08-2020 04:02,audio,education,positive,75,Aug,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,adore,06-06-2021 09:46,audio,education,positive,72,Jun,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,love,28-12-2020 16:35,audio,education,positive,65,Dec,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,indifferent,13-03-2021 09:37,audio,education,neutral,20,Mar,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,super love,31-01-2021 03:47,audio,education,positive,75,Jan,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,heart,05-08-2020 10:06,audio,education,positive,60,Aug,,,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,heart,16-01-2021 16:12,audio,education,positive,60,Jan,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,indifferent,27-09-2020 09:40,video,animals,neutral,20,Sep,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,22-01-2021 06:45,video,animals,negative,5,Jan,,,,,,,,
